longitude,latitude
139.954061,-65.861994
140.11689,-65.794609
139.95946,-66.223468
139.996393,-66.55167
139.864135,-66.158719
139.952266,-66.010942
139.941778,-65.937129
139.915127,-66.412158
139.885292,-65.976376
139.898071,-65.803035
139.881454,-65.736352
140.130529,-65.621548
139.770435,-66.513938
139.811591,-66.177766
139.660048,-65.984495
139.654731,-66.041085
139.924245,-66.506566
139.737311,-65.844795
139.745904,-65.810865
140.027928,-65.610289
139.65447,-65.51002
139.328031,-65.453819
139.526776,-65.434284
139.97041,-66.444223
139.905526,-65.86118
139.732536,-65.657807
139.317133,-65.499743
138.686736,-65.41233
138.159348,-65.319822
137.627841,-65.207859
137.346028,-65.108494
139.18974,-66.50295
139.629347,-66.244303
139.881653,-66.001013
139.778506,-65.944756
139.935808,-65.830086
139.980595,-66.630608
139.638801,-66.388536
140.004233,-66.662207
139.766451,-66.573616
139.705164,-66.529461
139.991921,-66.575344
139.820129,-66.028613000000007
139.745747,-65.85506
140.110806,-65.61606
140.176971,-65.618044
140.336615,-65.584157
140.133801,-66.330629
139.599006,-66.244002
139.991272,-66.641076
139.442262,-66.51589
139.567425,-66.17602
139.490494,-66.051997
139.704269,-65.967423
139.525249,-66.161635
139.830227,-66.409867
139.995932,-66.654821
139.409998,-66.525736
139.482111,-66.59413
139.475919,-66.592319
139.970051,-66.625307
139.966511,-66.481904
139.706822,-66.276831
139.531025,-66.034786
139.663571,-65.749693
139.77829,-65.633646
139.8912,-65.645949
139.893407,-66.494687
139.945517,-65.76197
140.052426,-65.797916
139.95026,-66.139137
140.007129,-66.662037
139.94956,-65.867939
140.14091,-65.802175
140.008966,-66.117802
140.021632,-66.592443
139.856914,-66.186265
139.920891,-66.02444
139.936782,-65.937308
139.980754,-66.002194
139.943646,-66.488102
139.91712,-66.007213
139.903647,-65.807836
139.876288,-65.744286
140.134091,-65.621702
139.786494,-66.548071
139.871681,-66.169379
139.566947,-66.002969
139.610325,-65.874902
139.655285,-66.008973
139.887089,-66.450112
139.864424,-66.223601
139.720023,-65.837991
139.748794,-65.8219
140.037376,-65.630034
139.68335,-65.512878
139.326688,-65.478812
139.593254,-65.452519
139.903765,-65.898664
139.803428,-65.662163
139.390804,-65.514138
138.750404,-65.423571
138.168211,-65.332821
137.667976,-65.216682
137.402666,-65.118479
139.441902,-66.513392
139.613175,-66.237549
139.940992,-65.99561
139.734129,-65.919575
139.935934,-65.830151
139.790832,-66.489597
140.0069,-66.662438
139.824061,-66.171919
139.745577,-65.855144
140.114554,-65.612087
140.159107,-65.619885
140.379935,-65.568017
140.070138,-66.43586
139.761832,-66.063706
139.617079,-66.106032
140.008551,-66.661977
139.581171,-66.3388
139.143164,-66.476788
139.559595,-66.407031
139.553086,-66.18422
139.699005,-65.970454
139.603381,-66.167111
139.821467,-66.280267
139.592693,-66.551391
139.45642,-66.501881
139.499841,-66.59957
139.909383,-66.50438
139.997252,-66.656401
139.922231,-66.388533
139.559878,-65.834151
139.762255,-65.658367
139.883306,-66.574317
139.978303,-66.193594
139.943786,-65.762424
139.977666,-65.770807
140.05503,-65.884894
139.942709,-66.446576
139.625557,-66.389411
140.061915,-65.787666
140.051145,-65.939385
140.004514,-66.66305
139.851047,-66.30977
139.969586,-65.931513
139.917171,-65.954449
140.011308,-66.102479
139.946207,-65.860703
140.128231,-65.616031
140.113206,-65.623967
139.845779,-66.541968
139.741933,-66.23939
139.680901,-66.064263
139.56382,-65.929565
139.596235,-65.889478
139.800532,-66.465739
139.688777,-65.857567
139.700406,-65.86238
140.028462,-65.697926
140.107658,-65.649456
139.742813,-65.587364
139.431486,-65.494638
139.99785,-66.529575
139.944994,-65.94278
139.762212,-65.736364
139.462278,-65.588744
138.917569,-65.451968
138.342979,-65.358057
137.514475,-65.142115
140.006461,-66.662756
139.853353,-66.068049
139.813961,-65.953819
139.788397,-65.946556
139.788578,-65.945622
139.934522,-65.829296
140.004344,-66.663089
139.711041,-66.438579
139.863727,-66.615912
139.887881,-66.621626
140.003924,-66.661853
139.762415,-66.050445
139.745403,-65.854958
140.169757,-65.619463
140.368088,-65.547494
140.089448,-66.381982
140.003904,-66.662398
139.46776500000001,-66.363743
139.241046,-66.503955
139.555548,-66.243975
139.519608,-66.109315
139.693194,-65.973721
139.819169,-66.379375
139.467148,-66.537342
139.465566,-66.500498
139.498264,-66.600496
140.0045,-66.662673
139.617572,-65.813711
139.759443,-65.631748
139.856562,-65.617943
139.875876,-66.515142
139.846678,-66.018591
139.946963,-65.763305
140.00556,-65.778017
139.996946,-66.629491
139.839342,-66.16396
139.955967,-65.866258
140.100897,-65.780671
140.04025,-66.009841
140.004501,-66.663469
139.842151,-66.270869
139.921881,-66.053592
139.968866,-65.936791
139.938897,-65.955904
140.006302,-66.662479
139.976857,-66.052783
140.144581,-65.621068
139.81399,-66.540597
139.62324,-66.021945
139.5634,-65.876689
139.627316,-65.871316
139.831179,-66.365438
139.807047,-66.316061
139.711999,-65.841395
139.690578,-65.851591
140.067114,-65.627222
139.679514,-65.581223
139.369822,-65.486361
139.726464,-65.48009
139.983021,-66.49159
139.939645,-65.899965
139.817409,-65.701804
138.803421,-65.437215
138.245531,-65.348072
137.723227,-65.238321
137.471578,-65.132157
139.715388,-66.560077
139.326602,-66.327627
139.896025,-66.018476
139.803009,-65.950324
139.777669,-65.944639
139.78844900000001,-65.945532
139.93632,-65.830143
139.987945,-66.645631
139.658557,-66.38749
140.007345,-66.661313
139.826062,-66.592633
139.684793,-66.529295
140.003114,-66.609572
139.833949,-66.025532
139.745722,-65.855196
140.111129,-65.61262
140.354154,-65.571163
140.112326,-66.332774
139.591498,-66.212143
139.993398,-66.647644
139.374191,-66.398917
139.360377,-66.516581
139.571474,-66.171866
139.509505,-66.045022
139.710736,-65.971159
139.525654,-66.161457
140.004789,-66.662426
139.435182,-66.530294
139.487172,-66.598757
139.488331,-66.59758
139.992803,-66.626568
139.955186,-66.505026
139.765125,-66.293543
139.646154,-65.777833
139.768911,-65.633415
139.862037,-65.621821
139.888416,-66.499468
139.823035,-66.017469
139.945048,-65.762227
140.02935,-65.779692
139.963846,-66.090729
139.813112,-66.164337
139.947972,-65.866762
140.138266,-65.793561
140.027515,-66.062032
139.850793,-66.21663
139.904867,-66.037499
139.949326,-65.937732
139.934134,-65.951411
139.96962,-66.564873
139.930187,-66.022793
139.906636,-65.809204
140.136936,-65.621588
139.790343,-66.544832
139.850779,-66.179825
139.632923,-65.865021
139.650376,-65.964532
139.868459,-66.421886
139.849098,-66.24556
139.720812,-65.837433
139.74985,-65.821978
139.636321,-65.575432
139.33889,-65.482216
139.634096,-65.464286
139.964383,-66.447466
139.910402,-65.898291
139.766774,-65.689015
139.432271,-65.51911
138.202917,-65.335838
137.686187,-65.224468
137.425021,-65.122619
139.58328,-66.532746
139.535054,-66.256922
139.934136,-65.991188
139.777844,-65.944553
139.775591,-65.939786
139.936019,-65.830137
139.628283,-66.384885
140.005189,-66.664457
139.76836,-66.571228
139.745224,-66.516638
139.97777,-66.553145
139.805763,-66.033018
139.745032,-65.855527
140.118569,-65.620497
140.190192,-65.615522
140.326945,-65.597089
140.151533,-66.282828
139.601938,-66.283794
140.024247,-66.586669
139.34561,-66.408803
139.431909,-66.513914
140.00615,-66.663521
139.562219,-66.180584
139.473899,-66.057316
139.712049,-66.001307
139.524659,-66.162064
139.855379,-66.449363
139.295939,-66.465958
139.50127,-66.600978
139.527817,-66.598403
139.977072,-66.574069
139.992244,-66.481237
139.656271,-66.229527
139.530732,-66.034143
139.788446,-65.634753
139.898669,-65.64747
139.887728,-66.495136
139.816558,-65.995671
139.945286,-65.76204
140.064016,-65.796925
139.916372,-66.20469
140.00172800000001,-66.665248
140.004784,-66.663317
139.794175,-66.167451
139.951385,-65.87058
140.122688,-65.797445
139.98559,-66.172956
140.026397,-66.592448
139.943147,-66.008466
139.936509,-65.935638
139.945111,-66.486552
139.916247,-66.010058
139.902591,-65.807284
139.877593,-65.744932
139.792531,-66.554095
139.842013,-66.173412
139.603741,-65.98699
139.65481,-66.041166
139.905697,-66.478339
139.864579,-66.21268
139.742742,-65.847095
139.749393,-65.822035
140.036265,-65.614059
139.328852,-65.466613
139.559587,-65.442744
139.966441,-66.445748
139.90162,-65.898606
139.768652,-65.659883
139.351918,-65.510637
138.724298,-65.417686
137.647686,-65.21232
137.383633,-65.112768
139.33929,-66.51393
139.618291,-66.24327
139.917212,-65.998649
139.777667,-65.944752
139.721892,-65.911161
139.935979,-65.82998
139.837578,-66.486026
139.51385200000001,-66.50309
140.004571,-66.66365
140.000234,-66.660914
139.744077,-65.855449
140.068823,-65.620831
140.155783,-65.618476
140.376121,-65.573247
139.778418,-66.063175
139.627638,-66.10022
139.935466,-66.638852
139.600798,-66.338096
139.150871,-66.479169
139.575572,-66.439511
139.659108,-65.985226
139.664207,-66.156087
139.819102,-66.251193
139.620257,-66.551951
139.397109,-66.38901
139.450273,-66.477518
139.529262,-66.600804
139.881928,-66.517139
139.989899,-66.587803
139.946099,-66.457463
139.512517,-65.888032
139.757036,-65.65442
139.847197,-65.614436
139.916746,-66.609402
140.022385,-66.253609
139.955454,-65.769859
140.061463,-65.874933
139.927888,-66.382096
139.66364,-66.442986
139.963257,-65.868129
140.055599,-65.793505
140.117875,-65.906429
140.006029,-66.661204
139.863254,-66.311875
139.902249,-66.047196
139.966911,-65.931287
139.906517,-65.95685
140.012619,-66.153642
139.928639,-65.861811
140.119419,-65.616271
140.106842,-65.622294
139.850937,-66.585922
139.736533,-66.236072
139.71842,-66.056542
139.572709,-65.956522
139.586008,-65.883275
139.775294,-66.280778
139.832551,-66.519353
139.699952,-65.862364
139.977037,-65.724191
140.117108,-65.649526
139.768416,-65.588595
139.454333,-65.497408
139.564437,-65.4204
139.995804,-66.589341
139.780534,-65.737283
139.455909,-65.596969
138.960247,-65.457283
138.373178,-65.36113
137.78571,-65.244779
137.535186,-65.146921
140.005131,-66.663157
139.215275,-66.350951
139.834117,-66.095812
139.812134,-65.953675
139.803029,-65.950652
139.788619,-65.945559
139.749077,-66.441991
139.634146,-66.54271
139.97899,-66.647686
139.761305,-66.123696
140.11438,-65.612173
140.163016,-65.620317
140.382261,-65.559346
140.074129,-66.43438
139.610768,-66.112306
140.005297,-66.663228
139.569587,-66.338783
139.169703,-66.481803
139.551483,-66.356624
139.537265,-66.163398
139.52751,-66.161684
139.832454,-66.312458
139.565119,-66.551229
139.512331,-66.543844000000007
139.491388,-66.598335
139.903066,-66.507357
140.007924,-66.662517
139.907316,-66.335478
139.614286,-65.811201
139.751559,-65.632107
139.85954,-65.61914
139.853834,-66.576915
139.931837,-66.147101
139.943701,-65.762876
140.036224,-65.921759
139.961101,-66.513764
139.623585,-66.322591
139.962696,-65.867222
140.090275,-65.789634
140.049323,-65.939466
140.012911,-66.665461
140.003359,-66.662971
139.840304,-66.308783
139.906687,-66.051338
139.974271,-65.936524
139.925463,-65.951509
139.918832,-65.844594
140.133395,-65.616556
140.115644,-65.62494
139.742941,-66.219257
139.647289,-66.070907
139.520969,-65.92887
139.595937,-65.828646
139.793907,-66.308997
139.78882,-66.41226
139.689141,-65.857394
140.089361,-65.686449
140.100852,-65.649515
139.719624,-65.585844
139.40982,-65.492648
139.658673,-65.443136
139.980898,-66.500992
139.939421,-65.937704
139.48228,-65.574759
138.87874,-65.447886
138.311831,-65.354838
137.76063,-65.24784
137.492734,-65.13741
139.918494,-66.627275
139.215606,-66.349174
139.874262,-66.041734
139.811971,-65.954149
139.787271,-65.945032
139.788522,-65.945546
139.934541,-65.829351
-58.45,-62.18
-58.400433,-62.203472
-58.427046,-62.202994
-58.4527,-62.202247
-58.057959,-62.293963
-58.296913,-62.256279
-58.290245,-62.276234
-58.241663,-62.258831
-57.783638,-62.272272
-58.429548,-62.190011
-57.269959,-62.102585
-56.949224,-62.064983
-58.488224,-62.165949
-58.241938,-62.233031
-58.268449,-62.19835
-58.235279,-62.311651
-58.529965,-62.157166
-58.427618,-62.199097
-58.437681,-62.174276
-58.209029,-62.236831
-57.892224,-62.268075
-57.536596,-62.219459
-56.704416,-61.94209
-58.369613,-62.239145
-58.183616,-62.252431
-58.462433,-62.182252
-58.069354,-62.321521
-58.375962,-62.200876
-58.276359,-62.26681
-58.453356,-62.18876
-57.872599,-62.265213
-57.335,-62.118892
-56.807545,-61.980685
-58.432532,-62.179064
-58.490524,-62.167036
-58.21863,-62.242579
-58.396443,-62.180435
-58.085998,-62.346015
-58.422435,-62.176597
-58.260476,-62.279034
-58.451602,-62.183917
-58.042128,-62.253535
-58.372027,-62.198346
-57.422967,-62.181714
-56.708281,-61.9305
-58.151689,-62.185044
-58.447206,-62.175979
-58.213283,-62.240718
-58.129998,-62.221708
-58.007219,-62.353958
-58.430359,-62.178173
-58.378993,-62.213045
-58.260857,-62.204209
-58.480062,-62.159112
-57.765455,-62.289206
-57.669803,-62.240903
-57.680426,-62.198475
-58.498201,-62.164177
-58.232849,-62.237565
-58.335372,-62.188329
-58.098186,-62.377404
-58.504373,-62.17719
-58.454797,-62.174801
-58.127595,-62.24753
-58.104234,-62.23595
-57.477072,-62.203106
-56.69689,-61.92913
-57.99759,-62.189605
-58.391576,-62.21472
-58.432096,-62.185952
-58.163487,-62.257586
-58.462318,-62.191443
-58.0601,-62.308744
-58.416404,-62.19468
-58.280887,-62.272314
-58.432531,-62.202001
-57.300487,-62.10125
-56.877041,-62.020703
-58.548681,-62.178602
-58.449669,-62.177451
-58.201927,-62.247517
-58.444105,-62.176878
-58.078993,-62.333919
-58.403331,-62.184735
-58.268958,-62.259849
-57.957495,-62.259274
-58.41053,-62.215956
-57.375186,-62.154107
-56.748522,-61.949128
-58.298007,-62.181304
-58.424243,-62.1822
-58.173439,-62.258147
-58.042048,-62.357501
-58.343934,-62.195483
-58.400496,-62.205138
-58.165353,-62.221781
-58.291627,-62.210555
-57.732397,-62.289087
-57.743087,-62.247594
-56.811051,-62.006988
-57.524142,-62.201355
-58.469565,-62.170294
-58.239785,-62.231419
-58.199298,-62.209559
-58.380977,-62.231339
-58.351097,-62.222491
-58.359483,-62.185765
-58.26859,-62.269982
-57.788701,-62.291973
-57.600947,-62.231773
-56.752895,-61.973228
-57.839359,-62.194313
139.960554,-66.589822
139.685287,-66.553265
139.7962,-66.52544
139.954864,-66.494038
139.739529,-65.985286
139.754863,-65.851554
140.142953,-65.616928
140.212564,-65.613648
140.253528,-65.612961
140.129733,-66.212556
139.605726,-66.374828
140.000475,-66.523324
139.301737,-66.413107
139.427603,-66.515283
139.91997,-66.608622
139.531752,-66.009335
139.706068,-66.002961
139.523045,-66.163538
139.916504,-66.53828
139.960223,-66.639074
139.485051,-66.596795
139.552061,-66.595839
139.987613,-66.527507
139.94282,-66.465801
139.587939,-66.16158
139.536952,-66.029517
139.664447,-65.748676
139.928175,-65.691152
139.893957,-66.447342
139.806465,-65.983829
139.757677,-65.815215
139.936896,-65.763535
140.084738,-65.787475
139.940303,-66.248108
140.004923,-66.663192
139.780368,-66.177899
139.971175,-65.852417
140.107045,-65.793251
139.934644,-66.264656
139.96235,-66.515856
139.872627,-66.139245
139.951822,-66.004385
139.95808,-65.93953
139.936422,-66.3431
139.893223,-65.987639
139.882475,-65.797892
139.885548,-65.717788
140.128193,-65.620744
139.759498,-66.496923
139.836368,-66.156214
139.657218,-66.000076
139.942644,-66.534778
139.83703,-66.214744
139.741173,-65.845278
139.793209,-65.774133
140.003757,-65.607205
139.62486,-65.506779
139.497533,-65.427063
140.005555,-66.663993
139.973636,-66.442195
139.912453,-66.293652
139.901497,-65.815729
139.700064,-65.653734
139.285068,-65.497697
138.646436,-65.407596
138.127408,-65.316809
137.615641,-65.199632
137.324793,-65.104239
139.678075,-66.237035
139.84759,-65.991757
139.790188,-65.944952
139.734973,-65.871715
139.935808,-65.830098
139.953588,-66.557803
139.471916,-66.396165
139.690853,-66.526229
139.829998,-66.524011
139.894076,-66.410035
139.642075,-65.923914
140.135394,-65.617834
140.22841,-65.62451
140.285998,-65.595438
139.99114,-66.62011
140.104026,-66.168397
139.636804,-66.512634
139.883458,-66.420498
139.189216,-66.427903
139.493881,-66.516616
139.721693,-66.519018
139.597899,-65.984043
139.594914,-66.187576
140.005354,-66.661836
139.820189,-66.573523
139.233179,-66.441147
139.390462,-66.397962
139.509413,-66.598693
139.926722,-66.660192
139.972104,-66.494782
139.542206,-66.094814
139.528722,-66.020835
139.712249,-65.696992
139.820602,-65.628059
139.960708,-65.728952
139.945603,-66.315713
139.764684,-65.925269
139.826034,-65.794156
139.936607,-65.763542
139.90211300000001,-66.293403
139.850973,-66.537841
139.852588,-66.116546
139.93522,-66.028551
139.982511,-65.855915
140.166778,-65.827603
139.949553,-66.324055
139.942133,-66.458734
139.909902,-66.130293
139.90511,-66.034394
139.959527,-65.99238
139.955597,-65.935443
140.045782,-66.285454
139.865687,-65.776641
139.903262,-65.686137
140.096129,-65.615597
139.758049,-66.091058
139.554881,-66.0038
139.662001,-66.055399
139.97791,-66.590827
140.004688,-66.662917
139.700363,-66.206807
139.70649,-65.856557
139.927674,-65.597289
139.550413,-65.503069
139.276728,-65.399379
139.435631,-65.414959
140.002498,-66.648416
139.955325,-66.396632
139.927732,-66.112662
139.845608,-65.810473
139.194713,-65.489314
138.537907,-65.387964
138.074466,-65.300826
137.906707,-65.276709
137.579293,-65.190442
137.258317,-65.090974
139.13157,-66.479821
139.772885,-66.202341
139.852062,-65.96383
139.789154,-65.945425
139.760821,-65.83461
139.934584,-65.829134
139.956258,-66.558471
139.529644,-66.387645
139.650558,-66.533713
139.791017,-66.525078
139.940578,-66.494499
139.777185,-65.825439
140.138069,-65.616883
140.22555,-65.621016
140.261309,-65.611971
140.320732,-65.604976
140.005902,-66.663264
139.610503,-66.422438
139.990769,-66.521062
139.287885,-66.416519
139.455841,-66.512974
139.857968,-66.574223
139.696583,-66.001617
139.522413,-66.164783
139.97173,-66.610072
139.934915,-66.640902
139.267833,-66.462202
139.497005,-66.59571
139.632519,-66.598139
139.972968,-66.52388
139.961962,-66.459917
140.005589,-66.662956
139.536576,-66.09955
139.536194,-66.029057
139.663424,-65.748967
139.804382,-65.633309
139.956613,-65.730209
139.912337,-66.395919
139.803269,-65.976143
139.799036,-65.804182
140.090168,-65.791071
139.958083,-66.254221
139.969657,-66.646134
139.78667,-66.182879
139.911944,-66.035225
139.974975,-65.854406
140.116642,-65.809954
139.918982,-66.290468
139.965815,-66.501688
139.882417,-66.138074
139.910907,-66.039103
139.951302,-65.995806
139.955197,-65.93171
139.884932,-65.967627
139.880189,-65.79753
139.894684,-65.718951
140.114716,-65.61725
139.767435,-66.468665
139.813832,-66.129562
139.613255,-66.005413
139.655033,-66.04118
139.960689,-66.562922
139.796036,-66.21487
139.845476,-65.755887
139.979704,-65.602816
139.602057,-65.508773
139.32058,-65.438998
139.467999,-65.420533
140.003842,-66.659762
139.97881,-66.441377
139.936586,-66.234432
139.668405,-65.649538
139.254931,-65.495432
138.616908,-65.397685
138.098027,-65.314032
137.959332,-65.285764
137.597579,-65.195074
137.30196,-65.099571
139.151614,-66.479687
139.760002,-66.218149
139.861548,-65.967987
139.788726,-65.945205
139.754256,-65.835021
139.957495,-66.558442
139.508119,-66.393141
139.69477,-66.523405
139.795143,-66.520833
139.916387,-66.461345
139.739102,-65.985341
139.797396,-65.804865
140.137189,-65.617502
140.237448,-65.618261
140.270305,-65.611253
140.005122,-66.662473
140.146434,-66.20778
139.619933,-66.469274
139.943347,-66.476485
139.255652,-66.4172
139.490697,-66.512981
139.769117,-66.538246
139.555275,-65.996188
139.687822,-66.000657
139.550809,-66.174674
140.008176,-66.662719
139.849062,-66.574713
139.251757,-66.464571
139.509422,-66.597732
139.760273,-66.629118
139.962051,-66.52205
139.983275,-66.462342
140.00584,-66.663231
139.53571,-66.099808
139.537479,-66.027256
139.699417,-65.738112
139.818367,-65.630389
139.930912,-66.348557
139.801953,-65.970379
139.812496,-65.800016
139.937022,-65.763483
140.093145,-65.800728
139.961448,-66.268784
139.895579,-66.613689
139.798921,-66.187744
139.934809,-66.038792
140.167416,-65.827295
139.927068,-66.29296
139.95722,-66.48768
139.900951,-66.136378
139.913818,-66.038677
139.95396,-65.933198
139.986204,-66.29757
139.863817,-65.938394
139.878847,-65.798084
139.901817,-65.712605
140.107846,-65.616061
139.765648,-66.457518
139.781065,-66.103022
139.564862,-66.006638
139.653854,-66.04057
139.751686,-66.211939
139.707078,-65.857234
139.852834,-65.751846
139.956774,-65.599821
139.581617,-65.507197
139.302997,-65.420094
139.996643,-66.651302
139.979646,-66.437842
139.938475,-66.172949
139.877368,-65.808607
139.64524,-65.64336
139.225567,-65.492554
138.576739,-65.392558
138.095633,-65.307427
137.930979,-65.281734
137.279464,-65.095285
139.141108,-66.479783
139.857197,-65.965453
139.78903,-65.945199
139.751215,-65.835011
139.934292,-65.829096
139.94733,-66.557317
139.424343,-66.398207
139.901893,-66.550203
139.878912,-66.351048
139.693558,-65.885769
139.844718,-65.768338
140.141177,-65.617689
140.226722,-65.62204
140.322177,-65.593327
140.025238,-66.595713
140.092113,-66.162734
139.741636,-66.066679
139.664762,-66.547192
139.833319,-66.378352
139.192595,-66.432018
139.56692,-66.541923
139.724377,-66.502975
139.611154,-65.984163
139.727855,-66.036517
139.647661,-66.197025
139.79647,-66.576537
139.275706,-66.423082
139.430718,-66.401984
140.006789,-66.661861
139.938255,-66.523305
139.993396,-66.499877
140.00512,-66.662482
139.528649,-66.035723
139.506916,-65.990934
139.717072,-65.684981
139.824379,-65.624708
139.95198,-66.310748
139.743865,-65.864937
139.877672,-65.796833
139.936582,-65.763294
140.090819,-65.796858
139.923485,-66.287649
139.860101,-66.535056
139.882884,-66.076876
139.954637,-65.97442
139.950739,-65.823243
139.975056,-66.374481
139.940361,-66.429713
139.906121,-66.108168
139.902216,-66.046765
139.965242,-65.98923
140.091504,-66.308994
139.84904,-65.913067
139.875999,-65.749841
139.968822,-65.666732
140.097427,-65.614684
139.696502,-66.387743
139.734311,-66.094932
139.599056,-66.00418
139.672106,-66.101835
139.993314,-66.617973
140.004958,-66.662881
139.683042,-66.170666
139.706478,-65.856391
139.852243,-65.752068
